make_id,model_id,view_point,train,valid,test
68,934,1,7,3,4
68,934,2,6,2,3
68,934,3,8,3,5
68,934,4,17,7,10
68,934,5,15,5,9
68,935,1,11,4,6
68,935,2,9,3,5
68,935,3,14,5,8
68,935,4,23,9,14
68,935,5,17,7,10
68,936,1,8,3,5
68,936,2,7,3,4
68,936,3,12,4,7
68,936,4,21,8,13
68,936,5,13,5,7
68,937,1,8,3,4
68,937,2,6,2,3
68,937,3,11,4,7
68,937,4,21,8,13
68,937,5,15,6,9
68,938,1,9,3,5
68,938,2,6,2,3
68,938,3,10,3,6
68,938,4,18,7,10
68,938,5,11,4,6
68,939,1,1,0,0
68,939,2,1,0,1
68,939,3,5,1,3
68,939,4,6,2,3
68,939,5,3,1,2
68,940,1,1,0,0
68,940,2,1,0,0
68,940,3,2,1,1
68,940,4,3,1,1
68,940,5,3,1,2
68,941,1,2,0,1
68,941,2,1,0,1
68,941,3,3,1,2
68,941,4,4,1,2
68,941,5,4,2,2
68,942,3,3,1,1
68,942,4,3,1,1
68,942,5,2,0,1
68,943,-1,3,1,2
68,943,1,2,0,1
68,943,2,1,0,1
68,943,3,6,2,3
68,943,4,7,2,4
68,943,5,5,2,3
68,944,1,10,3,6
68,944,2,7,3,4
68,944,3,13,5,7
68,944,4,17,7,10
68,944,5,14,6,8
69,1472,1,10,4,6
69,1472,2,7,3,4
69,1472,3,8,3,4
69,1472,4,22,9,13
69,1472,5,13,5,7
69,1473,1,7,2,4
69,1473,2,6,2,4
69,1473,3,10,4,6
69,1473,4,20,7,12
69,1473,5,14,5,8
69,1474,1,6,2,3
69,1474,2,8,3,5
69,1474,3,15,5,9
69,1474,4,20,7,12
69,1474,5,12,5,7
69,1475,1,10,3,6
69,1475,2,8,3,4
69,1475,3,12,4,7
69,1475,4,21,8,12
69,1475,5,14,5,8
69,1476,1,7,2,4
69,1476,2,5,1,3
69,1476,3,7,3,4
69,1476,4,17,7,10
69,1476,5,13,5,8
69,1477,1,3,1,1
69,1477,2,3,1,1
69,1477,3,5,2,3
69,1477,4,5,2,3
69,1477,5,4,2,2
69,1478,1,4,1,2
69,1478,2,3,1,2
69,1478,3,4,2,2
69,1478,4,10,4,6
69,1478,5,6,2,4
69,1479,1,8,3,4
69,1479,2,7,2,4
69,1479,3,12,5,7
69,1479,4,17,6,10
69,1479,5,14,5,8
69,1480,1,9,3,5
69,1480,2,6,2,3
69,1480,3,9,3,5
69,1480,4,28,11,17
69,1480,5,10,3,6
69,1481,1,4,1,2
69,1481,2,2,1,1
69,1481,3,6,2,4
69,1481,4,13,5,7
69,1481,5,7,2,4
69,1482,1,1,0,1
69,1482,2,1,0,0
69,1482,3,2,1,1
69,1482,4,4,1,2
69,1482,5,3,1,2
69,1483,1,11,4,6
69,1483,2,6,2,3
69,1483,3,9,3,5
69,1483,4,19,7,11
69,1483,5,10,4,6
69,1484,1,5,2,3
69,1484,2,3,1,2
69,1484,3,5,1,3
69,1484,4,19,7,11
69,1484,5,8,3,5
69,1485,1,1,0,1
69,1485,2,1,0,0
69,1485,3,1,0,1
69,1485,4,2,1,1
69,1485,5,1,0,1
69,1486,1,11,4,7
69,1486,2,7,3,4
69,1486,3,11,4,6
69,1486,4,25,10,15
69,1486,5,16,6,9
69,1487,1,8,3,5
69,1487,2,6,2,4
69,1487,3,9,4,5
69,1487,4,16,6,9
69,1487,5,12,5,7
69,1488,1,4,1,2
69,1488,2,4,1,2
69,1488,3,4,2,2
69,1488,4,10,3,6
69,1488,5,10,3,6
69,1489,1,3,1,1
69,1489,2,2,1,1
69,1489,3,2,1,1
69,1489,4,6,2,4
69,1489,5,3,1,2
69,1490,1,12,4,7
69,1490,2,8,3,5
69,1490,3,10,3,6
69,1490,4,19,8,11
69,1490,5,12,5,7
69,1491,1,4,1,2
69,1491,2,2,0,1
69,1491,3,4,1,2
69,1491,4,10,4,6
69,1491,5,4,2,2
69,1492,1,8,3,5
69,1492,2,6,2,3
69,1492,3,8,3,4
69,1492,4,28,11,16
69,1492,5,12,4,7
69,1493,1,2,1,1
69,1493,2,2,0,1
69,1493,3,2,1,1
69,1493,4,4,1,2
69,1493,5,3,1,1
69,1494,1,11,4,6
69,1494,2,5,2,3
69,1494,3,7,2,4
69,1494,4,26,10,15
69,1494,5,12,5,7
69,1495,1,2,1,1
69,1495,2,2,1,1
69,1495,3,2,1,1
69,1495,4,4,1,2
69,1495,5,2,1,1
69,1496,1,1,0,1
69,1496,2,1,0,1
69,1496,3,1,0,1
69,1496,4,1,0,1
69,1496,5,1,0,1
69,1497,1,2,0,1
69,1497,2,2,0,1
69,1497,3,1,0,1
69,1497,4,2,0,1
69,1497,5,2,0,1
69,1498,1,3,1,1
69,1498,2,1,0,0
69,1498,3,2,0,1
69,1498,4,3,1,1
69,1498,5,2,0,1
69,1499,1,1,0,1
69,1500,3,1,0,0
69,1500,4,1,0,1
69,1500,5,1,0,0
69,1501,1,2,0,1
69,1501,2,1,0,1
69,1501,3,1,0,1
69,1501,4,2,0,1
69,1501,5,3,1,1
69,1502,1,1,0,1
69,1502,2,1,0,1
69,1502,3,1,0,1
69,1502,4,2,0,1
69,1502,5,2,0,1
69,1505,2,1,0,0
69,1505,3,2,0,1
69,1505,4,1,0,1
69,1505,5,1,0,1
69,1506,1,1,0,1
69,1506,2,1,0,1
69,1506,3,1,0,1
69,1506,4,3,1,1
69,1506,5,2,0,1
69,1507,1,5,1,3
69,1507,2,4,1,2
69,1507,3,5,2,3
69,1507,4,7,2,4
69,1507,5,7,2,4
69,1508,1,2,0,1
69,1508,2,1,0,0
69,1508,3,2,1,1
69,1508,4,3,1,1
69,1508,5,3,1,1
69,1509,1,8,3,4
69,1509,2,6,2,3
69,1509,3,10,3,6
69,1509,4,24,9,14
69,1509,5,12,5,7
69,1510,1,2,0,1
69,1510,2,1,0,1
69,1510,3,1,0,1
69,1510,4,4,1,2
69,1510,5,2,1,1
69,1512,1,1,0,1
69,1512,2,1,0,1
69,1512,3,1,0,1
69,1512,4,2,1,1
69,1512,5,1,0,1
69,1513,1,3,1,1
69,1513,2,1,0,0
69,1513,4,3,1,1
69,1513,5,1,0,0
69,1514,1,2,0,1
69,1514,2,1,0,0
69,1514,3,2,0,1
69,1514,4,2,0,1
69,1514,5,1,0,0
70,1857,-1,2,1,1
70,1857,1,10,3,6
70,1857,2,6,2,4
70,1857,3,11,4,7
70,1857,4,17,7,10
70,1857,5,11,4,6
70,1858,-1,1,0,0
70,1858,1,12,4,7
70,1858,2,7,2,4
70,1858,3,11,4,6
70,1858,4,19,7,11
70,1858,5,13,5,7
70,1859,1,10,3,6
70,1859,2,8,3,4
70,1859,3,11,4,6
70,1859,4,18,7,10
70,1859,5,15,5,9
70,1860,1,10,3,6
70,1860,2,8,3,5
70,1860,3,11,4,7
70,1860,4,19,7,11
70,1860,5,13,5,8
70,1862,1,3,1,2
70,1862,3,7,2,4
70,1862,4,6,2,4
70,1862,5,1,0,0
70,1863,1,11,4,6
70,1863,2,8,3,4
70,1863,3,9,3,5
70,1863,4,20,7,12
70,1863,5,14,6,8
71,688,1,14,5,8
71,688,2,7,3,4
71,688,3,11,4,7
71,688,4,25,9,15
71,688,5,14,6,8
71,689,1,10,4,6
71,689,2,7,2,4
71,689,3,10,4,6
71,689,4,25,9,15
71,689,5,15,5,9
71,690,1,11,4,6
71,690,2,9,3,5
71,690,3,9,4,5
71,690,4,17,7,10
71,690,5,15,6,9
71,691,1,14,5,8
71,691,2,9,3,5
71,691,3,13,5,7
71,691,4,23,9,13
71,691,5,15,5,9
71,693,4,1,0,0
71,694,1,1,0,1
71,694,2,2,1,1
71,694,3,2,1,1
71,694,4,3,1,2
71,694,5,3,1,1
71,695,1,3,1,1
71,695,2,1,0,1
71,695,3,3,1,2
71,695,4,2,1,1
71,695,5,1,0,1
71,696,1,2,1,1
71,696,3,1,0,1
71,696,4,2,1,1
71,696,5,1,0,1
71,699,1,10,4,6
71,699,2,8,3,4
71,699,3,11,4,6
71,699,4,19,8,11
71,699,5,13,5,7
72,708,1,1,0,1
72,708,2,2,0,1
72,708,3,3,1,1
72,708,4,3,1,1
72,708,5,3,1,1
72,709,1,2,1,1
72,709,2,2,1,1
72,709,3,3,1,2
72,709,4,6,2,3
72,709,5,4,1,2
72,710,1,3,1,2
72,710,2,2,0,1
72,710,3,3,1,2
72,710,4,7,2,4
72,710,5,3,1,1
72,711,1,5,2,3
72,711,2,5,1,3
72,711,3,5,1,3
72,711,4,8,3,5
72,711,5,8,3,4
72,712,1,4,2,2
72,712,2,3,1,1
72,712,3,3,1,2
72,712,4,12,4,7
72,712,5,7,2,4
72,714,1,4,1,2
72,714,2,3,1,2
72,714,3,5,1,3
72,714,4,7,2,4
72,714,5,5,2,3
72,716,1,6,2,4
72,716,2,4,1,2
72,716,3,4,2,2
72,716,4,16,6,9
72,716,5,5,2,3
73,434,1,8,3,4
73,434,2,7,3,4
73,434,3,11,4,6
73,434,4,17,6,10
73,434,5,14,6,8
73,435,1,10,4,6
73,435,2,9,3,5
73,435,3,9,4,5
73,435,4,16,6,10
73,435,5,19,8,11
73,436,1,2,1,1
73,436,2,1,0,1
73,436,3,3,1,2
73,436,4,7,2,4
73,436,5,4,1,2
73,437,-1,1,0,0
73,437,1,2,1,1
73,437,2,1,0,1
73,437,3,4,2,2
73,437,4,8,3,4
73,437,5,5,2,3
73,438,-1,1,0,0
73,438,1,9,3,5
73,438,2,6,2,4
73,438,3,12,4,7
73,438,4,18,7,11
73,438,5,16,6,9
73,439,1,10,4,6
73,439,2,9,4,5
73,439,3,8,3,4
73,439,4,19,7,11
73,439,5,15,5,9
73,440,1,11,4,7
73,440,2,8,3,5
73,440,3,9,3,5
73,440,4,18,7,10
73,440,5,15,6,9
73,441,1,9,4,5
73,441,2,8,3,4
73,441,3,12,5,7
73,441,4,20,7,12
73,441,5,12,5,7
73,442,1,11,4,7
73,442,2,8,3,5
73,442,3,10,3,6
73,442,4,18,7,10
73,442,5,12,4,7
73,443,-1,2,1,1
73,443,1,12,4,7
73,443,2,5,1,3
73,443,3,8,3,4
73,443,4,21,8,12
73,443,5,13,5,7
73,444,-1,1,0,0
73,444,1,7,3,4
73,444,2,4,2,2
73,444,3,5,2,3
73,444,4,15,6,9
73,444,5,7,2,4
73,445,1,8,3,4
73,445,2,9,3,5
73,445,3,11,4,6
73,445,4,20,7,12
73,445,5,14,6,8
73,446,1,9,4,5
73,446,2,8,3,4
73,446,3,12,5,7
73,446,4,18,7,11
73,446,5,14,5,8
73,449,1,5,2,3
73,449,2,5,1,3
73,449,3,12,5,7
73,449,4,12,5,7
73,449,5,10,3,6
73,450,1,3,1,1
73,450,2,3,1,2
73,450,3,5,1,3
73,450,4,6,2,4
73,450,5,7,2,4
73,451,1,4,2,2
73,451,2,3,1,2
73,451,3,4,1,2
73,451,4,8,3,5
73,451,5,6,2,4
73,453,-1,2,0,1
73,453,1,7,2,4
73,453,2,6,2,4
73,453,3,9,3,5
73,453,4,21,8,12
73,453,5,17,7,10
73,454,1,4,1,2
73,454,2,3,1,1
73,454,3,4,2,2
73,454,4,9,4,5
73,454,5,7,3,4
73,455,1,1,0,0
73,455,2,1,0,1
73,455,3,6,2,4
73,455,4,5,1,3
73,455,5,5,2,3
73,456,1,7,3,4
73,456,2,6,2,4
73,456,3,12,4,7
73,456,4,22,8,13
73,456,5,20,8,12
73,457,2,1,0,0
73,457,4,1,0,1
73,457,5,1,0,0
73,458,1,3,1,2
73,458,2,3,1,2
73,458,3,6,2,4
73,458,4,10,3,6
73,458,5,8,3,4
73,459,1,3,1,1
73,459,2,3,1,2
73,459,3,6,2,4
73,459,4,9,3,5
73,459,5,8,3,4
73,460,1,10,4,6
73,460,2,8,3,4
73,460,3,9,3,5
73,460,4,17,6,10
73,460,5,17,7,10
73,461,1,11,4,7
73,461,2,10,3,6
73,461,3,7,3,4
73,461,4,17,7,10
73,461,5,16,6,9
73,462,1,8,3,4
73,462,2,8,3,4
73,462,3,9,4,5
73,462,4,18,7,11
73,462,5,11,4,7
73,463,1,9,4,5
73,463,2,7,3,4
73,463,3,9,3,5
73,463,4,22,8,13
73,463,5,14,6,8
73,464,1,8,3,5
73,464,2,8,3,5
73,464,3,10,3,6
73,464,4,18,7,11
73,464,5,16,6,10
73,465,1,11,4,6
73,465,2,7,3,4
73,465,3,11,4,6
73,465,4,26,10,15
73,465,5,13,5,8
73,466,1,6,2,3
73,466,2,5,2,3
73,466,3,10,3,6
73,466,4,16,6,10
73,466,5,13,5,8
73,467,1,10,4,6
73,467,2,5,2,3
73,467,3,10,3,6
73,467,4,27,11,16
73,467,5,14,5,8
73,468,1,3,1,1
73,468,2,2,0,1
73,468,3,6,2,3
73,468,4,19,8,11
73,468,5,5,2,3
73,469,1,9,4,5
73,469,2,7,2,4
73,469,3,9,3,5
73,469,4,20,8,12
73,469,5,16,6,10
73,470,1,2,1,1
73,470,2,3,1,1
73,470,3,10,4,6
73,470,4,23,9,13
73,470,5,13,5,7
73,471,-1,1,0,1
73,471,2,1,0,1
73,471,3,2,0,1
73,471,4,12,5,7
73,471,5,5,1,3
73,472,1,2,1,1
73,472,2,3,1,1
73,472,3,5,2,3
73,472,4,8,3,5
73,472,5,7,2,4
73,473,1,3,1,1
73,473,2,2,1,1
73,473,3,3,1,1
73,473,4,7,2,4
73,473,5,5,2,3
73,474,-1,1,0,1
73,474,1,4,1,2
73,474,2,3,1,2
73,474,3,8,3,4
73,474,4,28,11,16
73,474,5,18,7,10
73,475,-1,1,0,0
73,475,1,3,1,2
73,475,2,2,1,1
73,475,3,7,2,4
73,475,4,19,7,11
73,475,5,12,4,7
73,476,1,1,0,0
73,476,3,1,0,0
73,476,4,2,1,1
73,476,5,3,1,1
73,477,1,3,1,1
73,477,2,3,1,2
73,477,3,14,6,8
73,477,4,25,9,15
73,477,5,16,6,10
73,478,1,3,1,1
73,478,2,2,1,1
73,478,3,5,2,3
73,478,4,16,6,10
73,478,5,13,5,8
73,479,-1,2,0,1
73,479,1,6,2,3
73,479,2,3,1,1
73,479,3,18,7,10
73,479,4,23,9,14
73,479,5,10,4,6
73,481,3,1,0,1
73,481,4,3,1,2
73,481,5,4,2,2
73,482,1,1,0,0
73,482,2,1,0,0
73,482,3,2,0,1
73,482,4,4,1,2
73,482,5,4,1,2
73,483,1,5,2,3
73,483,2,4,1,2
73,483,3,13,5,7
73,483,4,29,11,17
73,483,5,11,4,6
73,484,3,2,1,1
73,484,4,4,1,2
73,484,5,2,1,1
73,485,1,1,0,1
73,485,2,1,0,1
73,485,3,1,0,1
73,485,4,5,1,3
73,485,5,5,2,3
73,486,1,1,0,1
73,486,3,1,0,1
73,486,4,4,1,2
73,486,5,2,0,1
73,487,2,1,0,1
73,487,3,4,2,2
73,487,4,2,0,1
73,487,5,2,0,1
73,490,-1,1,0,0
73,490,1,3,1,2
73,490,2,2,0,1
73,490,3,8,3,5
73,490,4,9,4,5
73,490,5,6,2,4
73,491,1,14,5,8
73,491,2,9,3,5
73,491,3,9,4,5
73,491,4,17,6,10
73,491,5,12,5,7
73,492,1,1,0,1
73,492,2,1,0,1
73,492,3,1,0,0
73,492,4,6,2,3
73,492,5,2,1,1
73,493,3,1,0,1
73,493,4,3,1,2
73,493,5,2,0,1
73,494,1,1,0,0
73,494,2,1,0,0
73,494,3,3,1,2
73,494,4,4,2,2
73,494,5,2,1,1
73,495,1,1,0,0
73,495,2,1,0,0
73,495,3,1,0,0
73,495,4,6,2,4
73,495,5,5,1,3
73,496,-1,1,0,0
73,496,1,5,1,3
73,496,2,5,1,3
73,496,3,11,4,6
73,496,4,22,9,13
73,496,5,18,7,11
73,497,-1,1,0,0
73,497,1,5,1,3
73,497,2,1,0,1
73,497,3,13,5,7
73,497,4,27,10,16
73,497,5,12,5,7
73,498,1,3,1,1
73,498,2,2,1,1
73,498,3,3,1,1
73,498,4,21,8,12
73,498,5,9,4,5
73,500,1,14,6,8
73,500,2,10,4,6
73,500,3,12,4,7
73,500,4,25,9,15
73,500,5,14,5,8
73,501,1,10,3,6
73,501,2,10,4,6
73,501,3,19,8,11
73,501,4,27,11,16
73,501,5,22,9,13
73,502,1,12,4,7
73,502,2,7,2,4
73,502,3,12,5,7
73,502,4,25,10,15
73,502,5,18,7,11
73,503,1,11,4,6
73,503,2,6,2,4
73,503,3,10,4,6
73,503,4,19,7,11
73,503,5,14,6,8
73,504,1,14,6,8
73,504,2,9,3,5
73,504,3,9,3,5
73,504,4,15,6,9
73,504,5,14,5,8
73,505,1,14,5,8
73,505,2,12,4,7
73,505,3,8,3,5
73,505,4,16,6,9
73,505,5,14,6,8
73,506,1,6,2,4
73,506,2,6,2,3
73,506,3,9,3,5
73,506,4,13,5,8
73,506,5,10,4,6
73,508,1,13,5,8
73,508,2,6,2,4
73,508,3,16,6,10
73,508,4,32,13,19
73,508,5,15,6,9
74,1296,1,4,1,2
74,1296,2,2,1,1
74,1296,3,3,1,2
74,1296,4,12,5,7
74,1296,5,5,1,3
74,1297,-1,1,0,0
74,1297,3,2,1,1
74,1297,4,6,2,3
74,1297,5,3,1,1
74,1298,1,2,0,1
74,1298,3,1,0,0
74,1298,4,3,1,1
74,1298,5,2,0,1
74,1299,1,2,1,1
74,1299,3,4,1,2
74,1299,4,4,2,2
74,1299,5,4,2,2
74,1300,1,1,0,0
74,1300,3,2,0,1
74,1300,4,7,2,4
74,1300,5,1,0,1
74,1301,1,1,0,0
74,1301,2,1,0,0
74,1301,3,4,2,2
74,1301,4,5,2,3
74,1301,5,3,1,2
75,1651,1,8,3,5
75,1651,2,8,3,5
75,1651,3,9,3,5
75,1651,4,21,8,13
75,1651,5,14,5,8
75,1652,1,8,3,5
75,1652,2,4,2,2
75,1652,3,5,2,3
75,1652,4,18,7,10
75,1652,5,9,4,5
75,1653,1,10,3,6
75,1653,2,8,3,5
75,1653,3,12,4,7
75,1653,4,17,7,10
75,1653,5,16,6,9
75,1654,1,9,3,5
75,1654,2,3,1,2
75,1654,3,6,2,3
75,1654,4,10,4,6
75,1654,5,7,3,4
75,1655,1,10,3,6
75,1655,2,8,3,4
75,1655,3,11,4,6
75,1655,4,18,7,10
75,1655,5,15,5,9
75,1656,1,10,3,6
75,1656,2,7,2,4
75,1656,3,6,2,4
75,1656,4,13,5,8
75,1656,5,9,4,5
75,1657,1,9,4,5
75,1657,2,8,3,4
75,1657,3,8,3,4
75,1657,4,15,5,9
75,1657,5,13,5,7
75,1658,1,7,2,4
75,1658,2,6,2,4
75,1658,3,5,2,3
75,1658,4,15,6,9
75,1658,5,7,2,4
75,1659,1,11,4,6
75,1659,2,3,1,2
75,1659,3,12,5,7
75,1659,4,18,7,11
75,1659,5,14,5,8
75,1660,-1,1,0,0
75,1660,1,11,4,7
75,1660,2,7,3,4
75,1660,3,11,4,7
75,1660,4,18,7,10
75,1660,5,12,4,7
75,1661,-1,2,0,1
75,1661,1,12,5,7
75,1661,2,7,3,4
75,1661,3,9,4,5
75,1661,4,15,6,9
75,1661,5,16,6,9
75,1662,1,10,3,6
75,1662,2,5,2,3
75,1662,3,6,2,3
75,1662,4,27,11,16
75,1662,5,12,5,7
75,1664,1,5,2,3
75,1664,2,4,2,2
75,1664,3,7,3,4
75,1664,4,11,4,6
75,1664,5,9,3,5
75,1665,1,9,3,5
75,1665,2,7,3,4
75,1665,3,9,4,5
75,1665,4,21,8,13
75,1665,5,14,5,8
75,1666,1,2,0,1
75,1666,3,2,0,1
75,1666,4,3,1,2
75,1667,1,9,4,5
75,1667,2,6,2,4
75,1667,3,13,5,7
75,1667,4,25,9,15
75,1667,5,14,5,8
75,1668,1,11,4,6
75,1668,2,6,2,3
75,1668,3,10,4,6
75,1668,4,16,6,10
75,1668,5,16,6,9
75,1669,1,8,3,4
75,1669,2,6,2,4
75,1669,3,8,3,5
75,1669,4,20,8,12
75,1669,5,14,5,8
75,1670,1,8,3,5
75,1670,2,8,3,4
75,1670,3,11,4,7
75,1670,4,19,7,11
75,1670,5,14,6,8
75,1671,1,11,4,7
75,1671,2,5,1,3
75,1671,3,8,3,4
75,1671,4,22,8,13
75,1671,5,12,5,7
75,1672,1,11,4,6
75,1672,2,8,3,4
75,1672,3,11,4,6
75,1672,4,21,8,13
75,1672,5,10,4,6
75,1673,1,10,4,6
75,1673,2,6,2,3
75,1673,3,15,5,9
75,1673,4,17,7,10
75,1673,5,13,5,7
75,1674,1,1,0,0
75,1674,4,2,0,1
75,1674,5,1,0,0
75,1678,1,1,0,1
75,1678,2,2,0,1
75,1678,3,3,1,2
75,1678,4,4,1,2
75,1678,5,4,1,2
75,1679,1,2,1,1
75,1679,2,1,0,1
75,1679,3,1,0,1
75,1679,4,2,1,1
75,1679,5,1,0,1
75,1683,1,11,4,6
75,1683,2,6,2,3
75,1683,3,9,3,5
75,1683,4,18,7,11
75,1683,5,17,7,10
76,364,1,14,5,8
76,364,2,10,3,6
76,364,3,10,3,6
76,364,4,15,6,9
76,364,5,13,5,7
76,365,1,9,3,5
76,365,2,8,3,4
76,365,3,10,3,6
76,365,4,19,8,11
76,365,5,16,6,9
76,366,1,10,3,6
76,366,2,6,2,3
76,366,3,12,5,7
76,366,4,19,7,11
76,366,5,15,5,9
76,367,1,14,5,8
76,367,2,12,4,7
76,367,3,13,5,7
76,367,4,21,8,13
76,367,5,16,6,10
77,124,1,11,4,6
77,124,2,8,3,5
77,124,3,13,5,7
77,124,4,23,9,14
77,124,5,14,6,8
77,125,1,2,0,1
77,125,2,1,0,0
77,125,3,2,1,1
77,125,4,5,1,3
77,125,5,1,0,1
77,126,-1,1,0,0
77,126,1,14,5,8
77,126,2,10,3,6
77,126,3,15,5,9
77,126,4,25,10,15
77,126,5,20,8,12
77,127,1,24,10,14
77,127,2,17,6,10
77,127,3,26,10,15
77,127,4,42,17,25
77,127,5,28,11,17
77,128,1,7,2,4
77,128,2,8,3,4
77,128,3,8,3,4
77,128,4,17,7,10
77,128,5,13,5,8
77,129,-1,3,1,1
77,129,1,7,2,4
77,129,2,7,3,4
77,129,3,12,5,7
77,129,4,20,7,12
77,129,5,13,5,7
77,130,1,10,3,6
77,130,2,8,3,4
77,130,3,8,3,5
77,130,4,23,9,13
77,130,5,13,5,7
77,131,1,7,3,4
77,131,2,6,2,4
77,131,3,8,3,5
77,131,4,27,11,16
77,131,5,8,3,5
77,132,1,9,3,5
77,132,2,6,2,3
77,132,3,8,3,5
77,132,4,29,12,17
77,132,5,9,4,5
77,133,1,11,4,6
77,133,2,7,2,4
77,133,3,10,3,6
77,133,4,20,8,12
77,133,5,14,5,8
77,134,-1,1,0,1
77,134,1,8,3,4
77,134,2,6,2,3
77,134,3,12,5,7
77,134,4,21,8,13
77,134,5,12,4,7
77,135,-1,5,1,3
77,135,1,7,3,4
77,135,2,3,1,1
77,135,3,12,4,7
77,135,4,28,11,16
77,135,5,7,3,4
77,136,1,8,3,4
77,136,2,5,1,3
77,136,3,12,4,7
77,136,4,22,8,13
77,136,5,15,6,9
77,137,1,7,2,4
77,137,2,6,2,3
77,137,3,13,5,7
77,137,4,23,9,14
77,137,5,13,5,7
77,138,-1,1,0,1
77,138,1,3,1,2
77,138,2,4,1,2
77,138,3,10,3,6
77,138,4,28,11,16
77,138,5,16,6,9
77,139,-1,1,0,0
77,139,1,4,1,2
77,139,2,3,1,1
77,139,3,3,1,2
77,139,4,22,9,13
77,139,5,7,3,4
77,140,1,5,2,3
77,140,2,5,2,3
77,140,3,11,4,7
77,140,4,26,10,16
77,140,5,18,7,11
77,141,-1,1,0,0
77,141,1,1,0,0
77,141,2,1,0,1
77,141,3,1,0,1
77,141,4,3,1,2
77,141,5,1,0,1
77,142,1,7,3,4
77,142,2,8,3,4
77,142,3,15,6,9
77,142,4,21,8,13
77,142,5,9,4,5
77,143,-1,1,0,0
77,143,1,5,1,3
77,143,2,6,2,3
77,143,3,10,3,6
77,143,4,25,9,15
77,143,5,16,6,9
77,144,1,8,3,5
77,144,2,7,2,4
77,144,3,11,4,7
77,144,4,18,7,11
77,144,5,16,6,9
77,145,1,9,4,5
77,145,2,7,3,4
77,145,3,12,5,7
77,145,4,20,8,12
77,145,5,12,5,7
77,146,1,7,3,4
77,146,2,6,2,3
77,146,3,8,3,4
77,146,4,27,11,16
77,146,5,13,5,7
77,147,1,10,3,6
77,147,2,6,2,3
77,147,3,9,3,5
77,147,4,23,9,14
77,147,5,13,5,8
77,148,1,6,2,4
77,148,2,4,1,2
77,148,3,12,5,7
77,148,4,29,11,17
77,148,5,10,4,6
77,149,1,7,3,4
77,149,2,6,2,3
77,149,3,16,6,10
77,149,4,20,7,12
77,149,5,12,5,7
77,150,1,2,1,1
77,150,2,3,1,1
77,150,3,5,1,3
77,150,4,5,2,3
77,150,5,5,1,3
77,152,1,8,3,4
77,152,2,6,2,3
77,152,3,14,6,8
77,152,4,23,9,13
77,152,5,15,5,9
77,153,1,6,2,3
77,153,2,6,2,4
77,153,3,12,5,7
77,153,4,29,11,17
77,153,5,15,5,9
77,154,1,13,5,8
77,154,2,14,5,8
77,154,3,15,5,9
77,154,4,31,12,18
77,154,5,29,11,17
77,156,1,8,3,4
77,156,2,8,3,4
77,156,3,9,4,5
77,156,4,21,8,13
77,156,5,15,6,9
77,157,-1,1,0,0
77,157,1,12,4,7
77,157,2,6,2,3
77,157,3,9,4,5
77,157,4,23,9,13
77,157,5,11,4,6
77,158,1,13,5,7
77,158,2,7,2,4
77,158,3,9,4,5
77,158,4,20,7,12
77,158,5,13,5,7
77,159,1,8,3,5
77,159,2,6,2,4
77,159,3,11,4,7
77,159,4,18,7,11
77,159,5,17,6,10
77,160,-1,1,0,0
77,160,1,9,3,5
77,160,2,8,3,5
77,160,3,12,4,7
77,160,4,18,7,10
77,160,5,14,6,8
77,161,1,6,2,3
77,161,2,5,2,3
77,161,3,13,5,8
77,161,4,26,10,15
77,161,5,11,4,7
77,162,1,9,4,5
77,162,2,8,3,4
77,162,3,12,5,7
77,162,4,18,7,10
77,162,5,14,6,8
77,163,1,4,2,2
77,163,2,5,2,3
77,163,3,10,4,6
77,163,4,12,5,7
77,163,5,9,3,5
77,164,1,5,1,3
77,164,2,3,1,1
77,164,3,5,2,3
77,164,4,15,6,9
77,164,5,5,2,3
77,167,1,1,0,0
77,167,3,1,0,0
77,167,4,1,0,1
77,167,5,1,0,0
77,168,3,2,0,1
77,168,4,3,1,2
77,168,5,2,0,1
77,169,1,2,0,1
77,169,2,2,0,1
77,169,4,10,4,6
77,169,5,2,1,1
77,170,-1,5,1,3
77,170,1,4,2,2
77,170,2,3,1,2
77,170,3,12,5,7
77,170,4,12,4,7
77,170,5,3,1,2
77,174,1,1,0,1
77,174,3,4,1,2
77,174,4,9,4,5
77,174,5,2,0,1
77,175,-1,1,0,0
77,175,1,12,5,7
77,175,2,9,3,5
77,175,3,17,6,10
77,175,4,28,11,17
77,175,5,18,7,11
77,176,1,1,0,0
77,176,3,1,0,0
77,176,4,2,1,1
77,176,5,1,0,0
77,178,1,3,1,1
77,178,3,2,1,1
77,178,4,3,1,1
77,178,5,1,0,0
77,179,-1,1,0,1
77,179,1,4,2,2
77,179,2,1,0,0
77,179,3,2,0,1
77,179,4,2,1,1
77,179,5,1,0,0
77,180,1,1,0,0
77,180,2,1,0,0
77,180,3,5,1,3
77,180,4,7,2,4
77,180,5,3,1,2
77,181,1,6,2,4
77,181,2,4,1,2
77,181,3,11,4,7
77,181,4,10,3,6
77,181,5,9,4,5
77,182,1,10,3,6
77,182,2,5,1,3
77,182,3,17,7,10
77,182,4,19,7,11
77,182,5,11,4,6
77,183,-1,1,0,1
77,183,1,2,0,1
77,183,2,1,0,1
77,183,3,6,2,4
77,183,4,11,4,6
77,183,5,5,1,3
77,184,-1,2,0,1
77,184,1,5,1,3
